,fecha,departamento,municipio,dosis,vacunacion
17,2021-11-20,Santa Cruz,San Juan De Yapacani,1,55%
18,2021-11-20,Santa Cruz,Cabezas,1,57%
19,2021-11-20,Santa Cruz,San Antonio De Lomerio,1,57%
20,2021-11-20,Santa Cruz,Mairana,1,59%
21,2021-11-20,Santa Cruz,Quirusillas,1,60%
22,2021-11-20,Santa Cruz,Mineros,1,62%
23,2021-11-20,Santa Cruz,Comarapa,1,65%
24,2021-11-20,Santa Cruz,Gutierrez,1,65%
25,2021-11-20,Santa Cruz,Postrer Valle,1,66%
26,2021-11-20,Santa Cruz,San Javier(Stc),1,67%
27,2021-11-20,Santa Cruz,Trigal,1,68%
28,2021-11-20,Santa Cruz,Cuevo,1,70%
29,2021-11-20,Santa Cruz,El Torno,1,70%
30,2021-11-20,Santa Cruz,Montero,1,70%
31,2021-11-20,Santa Cruz,San Rafael,1,70%
32,2021-11-20,Santa Cruz,Buena Vista,1,71%
33,2021-11-20,Santa Cruz,Carmen Rivero Torrez,1,72%
34,2021-11-20,Santa Cruz,Boyuibe,1,73%
35,2021-11-20,Santa Cruz,Puerto Suarez,1,73%
36,2021-11-20,Santa Cruz,Concepcion,1,74%
37,2021-11-20,Santa Cruz,Porongo,1,76%
38,2021-11-20,Santa Cruz,Samaipata,1,76%
39,2021-11-20,Santa Cruz,San Ignacio De Velasco,1,76%
40,2021-11-20,Santa Cruz,San Ramon,1,77%
41,2021-11-20,Santa Cruz,Okinawa,1,79%
42,2021-11-20,Santa Cruz,San Miguel De Velasco,1,79%
43,2021-11-20,Santa Cruz,Santa Cruz de la Sierra,1,80%
44,2021-11-20,Santa Cruz,Portachuelo,1,81%
45,2021-11-20,Santa Cruz,Pucara,1,83%
46,2021-11-20,Santa Cruz,Puerto Quijarro,1,86%
47,2021-11-20,Santa Cruz,San Matias,1,87%
48,2021-11-20,Santa Cruz,Lagunillas,1,89%
49,2021-11-20,Santa Cruz,General Saavedra,1,90%
50,2021-11-20,Santa Cruz,Moro Moro,1,90%
51,2021-11-20,Santa Cruz,Robore,1,90%
52,2021-11-20,Santa Cruz,Vallegrande,1,90%
53,2021-11-20,Santa Cruz,Colpa Belgica,1,96%
54,2021-11-20,Santa Cruz,Cotoca,1,96%
55,2021-11-20,Santa Cruz,Camiri,1,97%
0,2021-11-20,Beni,Exaltacion,1,17%
1,2021-11-20,Beni,San Javier(Bni),1,19%
2,2021-11-20,Beni,Loreto,1,20%
3,2021-11-20,Beni,San Borja,1,26%
4,2021-11-20,Beni,Reyes,1,35%
5,2021-11-20,Beni,Rurrenabaque,1,36%
6,2021-11-20,Beni,San Andres,1,45%
7,2021-11-20,Beni,Magdalena,1,48%
8,2021-11-20,Beni,Huaracaje,1,49%
9,2021-11-20,Beni,San Joaquin,1,49%
10,2021-11-20,Beni,Santa Ana,1,50%
11,2021-11-20,Beni,San Ignacio,1,56%
12,2021-11-20,Beni,Trinidad,1,58%
13,2021-11-20,Beni,Santa Rosa,1,62%
14,2021-11-20,Beni,Puerto Siles,1,65%
15,2021-11-20,Beni,San Ramon,1,67%
16,2021-11-20,Beni,Riberalta,1,74%
17,2021-11-20,Beni,Guayaramerin,1,77%
18,2021-11-20,Beni,Baures,1,80%
0,2021-11-20,Pando,Ingavi (Humaita),1,34%
1,2021-11-20,Pando,San Lorenzo(Pnd),1,36%
2,2021-11-20,Pando,Sena,1,37%
3,2021-11-20,Pando,San Pedro(Pnd),1,38%
4,2021-11-20,Pando,Nuevo Manoa (Nueva Esperanza),1,41%
5,2021-11-20,Pando,Bolpebra,1,45%
6,2021-11-20,Pando,Eureka (Santos Mercado),1,49%
7,2021-11-20,Pando,Porvenir,1,50%
8,2021-11-20,Pando,Puerto Gonzalo Moreno,1,50%
9,2021-11-20,Pando,Filadelfia,1,53%
10,2021-11-20,Pando,Villa Nueva (Loma Alta),1,54%
11,2021-11-20,Pando,Nacebe (Santa Rosa Del Abuna),1,65%
12,2021-11-20,Pando,Bella Flor,1,66%
13,2021-11-20,Pando,Cobija,1,67%
14,2021-11-20,Pando,Puerto Rico,1,77%
0,2021-11-20,Cochabamba,Bolivar,1,30%
1,2021-11-20,Cochabamba,Tacopaya,1,30%
2,2021-11-20,Cochabamba,Vacas,1,30%
3,2021-11-20,Cochabamba,Pojo (Cbba),1,33%
4,2021-11-20,Cochabamba,Colomi,1,38%
5,2021-11-20,Cochabamba,Pasorapa,1,38%
6,2021-11-20,Cochabamba,Tiraque (Cbba),1,39%
7,2021-11-20,Cochabamba,Cocapata,1,41%
8,2021-11-20,Cochabamba,Sicaya,1,41%
9,2021-11-20,Cochabamba,Sacaba,1,42%
10,2021-11-20,Cochabamba,Mizque,1,43%
11,2021-11-20,Cochabamba,Morochata,1,43%
12,2021-11-20,Cochabamba,Totora(Cbba),1,43%
13,2021-11-20,Cochabamba,Vila Vila,1,43%
14,2021-11-20,Cochabamba,Vinto,1,43%
15,2021-11-20,Cochabamba,Ayopaya (V. De Independencia),1,44%
16,2021-11-20,Cochabamba,Sipe Sipe,1,44%
17,2021-11-20,Cochabamba,Entre Rios,1,45%
18,2021-11-20,Cochabamba,Colcapirhua,1,46%
19,2021-11-20,Cochabamba,Puerto Villarroel,1,47%
20,2021-11-20,Cochabamba,Tiquipaya,1,47%
21,2021-11-20,Cochabamba,San Benito,1,48%
22,2021-11-20,Cochabamba,Tapacari,1,48%
23,2021-11-20,Cochabamba,Arani,1,51%
24,2021-11-20,Cochabamba,Villa Rivero,1,51%
25,2021-11-20,Cochabamba,Chimore,1,53%
26,2021-11-20,Cochabamba,Shinaota,1,53%
27,2021-11-20,Cochabamba,Villa Tunari,1,54%
28,2021-11-20,Cochabamba,Toco,1,55%
29,2021-11-20,Cochabamba,Sacabamba,1,57%
30,2021-11-20,Cochabamba,Capinota,1,58%
31,2021-11-20,Cochabamba,Arque,1,60%
32,2021-11-20,Cochabamba,Quillacollo,1,60%
33,2021-11-20,Cochabamba,Pocona,1,63%
34,2021-11-20,Cochabamba,Alalay,1,66%
35,2021-11-20,Cochabamba,Aiquile,1,68%
36,2021-11-20,Cochabamba,Tacachi,1,72%
37,2021-11-20,Cochabamba,Cliza,1,75%
38,2021-11-20,Cochabamba,Punata,1,77%
39,2021-11-20,Cochabamba,Arbieto,1,78%
40,2021-11-20,Cochabamba,Omereque,1,81%
41,2021-11-20,Cochabamba,Anzaldo,1,85%
42,2021-11-20,Cochabamba,Tolata,1,92%
43,2021-11-20,Cochabamba,Tarata,1,93%
44,2021-11-20,Cochabamba,Cochabamba,1,100%
45,2021-11-20,Cochabamba,Cuchumuela (V. G. Villarroel),1,103%
46,2021-11-20,Cochabamba,Santivañes,1,134%
0,2021-11-20,Chuquisaca,Presto,1,18%
1,2021-11-20,Chuquisaca,Villa Charcas,1,23%
2,2021-11-20,Chuquisaca,Incahuasi,1,24%
3,2021-11-20,Chuquisaca,Tarabuco,1,24%
4,2021-11-20,Chuquisaca,Poroma,1,26%
5,2021-11-20,Chuquisaca,Tarvita,1,30%
6,2021-11-20,Chuquisaca,Zudañez,1,30%
7,2021-11-20,Chuquisaca,Yamparaez,1,32%
8,2021-11-20,Chuquisaca,Sopachuy,1,33%
9,2021-11-20,Chuquisaca,Mojocoya,1,40%
10,2021-11-20,Chuquisaca,San Lucas,1,43%
11,2021-11-20,Chuquisaca,Culpina,1,46%
12,2021-11-20,Chuquisaca,Icla,1,46%
13,2021-11-20,Chuquisaca,Azurduy,1,49%
14,2021-11-20,Chuquisaca,Tomina,1,50%
15,2021-11-20,Chuquisaca,Alcala,1,52%
16,2021-11-20,Chuquisaca,Las Carreras,1,52%
17,2021-11-20,Chuquisaca,Camataqui (C. Villa Abecia),1,53%
18,2021-11-20,Chuquisaca,Yotala,1,53%
19,2021-11-20,Chuquisaca,El Villar,1,65%
20,2021-11-20,Chuquisaca,Camargo,1,70%
21,2021-11-20,Chuquisaca,Huacaya (Villa De Huacaya),1,71%
22,2021-11-20,Chuquisaca,Machareti,1,73%
23,2021-11-20,Chuquisaca,Villa Serrano,1,75%
24,2021-11-20,Chuquisaca,Villa Vaca Guzman (Muyupampa),1,78%
25,2021-11-20,Chuquisaca,Padilla,1,85%
26,2021-11-20,Chuquisaca,Huacareta,1,87%
27,2021-11-20,Chuquisaca,Monteagudo,1,89%
28,2021-11-20,Chuquisaca,Sucre,1,89%
0,2021-11-20,Tarija,Yunchara,1,51%
1,2021-11-20,Tarija,El Puente(Tja),1,67%
2,2021-11-20,Tarija,Entre Rios,1,69%
3,2021-11-20,Tarija,Yacuiba,1,69%
4,2021-11-20,Tarija,Bermejo,1,70%
5,2021-11-20,Tarija,Padcaya,1,71%
6,2021-11-20,Tarija,Carapari,1,72%
7,2021-11-20,Tarija,San Lorenzo(Tja),1,74%
8,2021-11-20,Tarija,Uriondo (A. Concepcion),1,74%
9,2021-11-20,Tarija,Tarija,1,78%
10,2021-11-20,Tarija,Villa Montes,1,78%
0,2021-11-20,La Paz,Ancoraimes,1,13%
1,2021-11-20,La Paz,Aucapata,1,13%
2,2021-11-20,La Paz,Tito Yupanqui (Parquipujio),1,13%
3,2021-11-20,La Paz,Caquiaviri,1,14%
4,2021-11-20,La Paz,Calacoto,1,17%
5,2021-11-20,La Paz,Humanata,1,19%
6,2021-11-20,La Paz,Combaya,1,20%
7,2021-11-20,La Paz,Gral. J.J. Perez (Charazani),1,20%
8,2021-11-20,La Paz,Apolo,1,21%
9,2021-11-20,La Paz,Sorata,1,21%
10,2021-11-20,La Paz,Catacora,1,22%
11,2021-11-20,La Paz,Curva,1,22%
12,2021-11-20,La Paz,Santiago De Callapa,1,22%
13,2021-11-20,La Paz,Sapahaqui,1,22%
14,2021-11-20,La Paz,Pelechuco,1,24%
15,2021-11-20,La Paz,Sica Sica (Villa Aroma),1,24%
16,2021-11-20,La Paz,Mecapaca,1,25%
17,2021-11-20,La Paz,Ayata,1,26%
18,2021-11-20,La Paz,Chacarilla,1,26%
19,2021-11-20,La Paz,Mapiri,1,26%
20,2021-11-20,La Paz,Puerto Carabuco,1,26%
21,2021-11-20,La Paz,Batallas,1,27%
22,2021-11-20,La Paz,Charaña,1,27%
23,2021-11-20,La Paz,La Asunta,1,27%
24,2021-11-20,La Paz,Mocomoco,1,27%
25,2021-11-20,La Paz,Ichoca,1,28%
26,2021-11-20,La Paz,Alto Beni,1,29%
27,2021-11-20,La Paz,Cairoma,1,29%
28,2021-11-20,La Paz,Comanche,1,29%
29,2021-11-20,La Paz,Licoma Pampa,1,29%
30,2021-11-20,La Paz,Chuma,1,31%
31,2021-11-20,La Paz,Colquencha,1,31%
32,2021-11-20,La Paz,Pucarani,1,31%
33,2021-11-20,La Paz,Santiago De Huata,1,31%
34,2021-11-20,La Paz,Tacacoma,1,31%
35,2021-11-20,La Paz,Waldo Ballivian,1,31%
36,2021-11-20,La Paz,Chulumani (V. De La Libertad),1,32%
37,2021-11-20,La Paz,Copacabana,1,32%
38,2021-11-20,La Paz,Guanay,1,32%
39,2021-11-20,La Paz,Malla,1,32%
40,2021-11-20,La Paz,Tiawanacu,1,32%
41,2021-11-20,La Paz,Caranavi,1,33%
42,2021-11-20,La Paz,San Andres De Machaca,1,33%
43,2021-11-20,La Paz,San Pedro De Curahuara,1,33%
44,2021-11-20,La Paz,Taraco,1,33%
45,2021-11-20,La Paz,Coripata,1,34%
46,2021-11-20,La Paz,Inquisivi,1,34%
47,2021-11-20,La Paz,Jesus De Machaca,1,34%
48,2021-11-20,La Paz,Ayo Ayo,1,36%
49,2021-11-20,La Paz,Coroico,1,36%
50,2021-11-20,La Paz,Irupana (Villa De Lanza),1,36%
51,2021-11-20,La Paz,Palos Blancos,1,36%
52,2021-11-20,La Paz,Puerto Perez,1,36%
53,2021-11-20,La Paz,Quiabaya,1,36%
54,2021-11-20,La Paz,Santiago De Machaca,1,36%
55,2021-11-20,La Paz,Coro Coro,1,37%
56,2021-11-20,La Paz,Chua Cocani,1,38%
57,2021-11-20,La Paz,Huarina ,1,38%
58,2021-11-20,La Paz,Achacachi,1,40%
59,2021-11-20,La Paz,Calamarca,1,40%
60,2021-11-20,La Paz,Escoma,1,40%
61,2021-11-20,La Paz,Papel Pampa,1,40%
62,2021-11-20,La Paz,Patacamaya,1,40%
63,2021-11-20,La Paz,Cajuata,1,41%
64,2021-11-20,La Paz,Colquiri,1,41%
65,2021-11-20,La Paz,Huatajata,1,41%
66,2021-11-20,La Paz,Laja,1,41%
67,2021-11-20,La Paz,Luribay,1,41%
68,2021-11-20,La Paz,Tipuani,1,41%
69,2021-11-20,La Paz,Teoponte,1,42%
70,2021-11-20,La Paz,Yaco,1,42%
71,2021-11-20,La Paz,Desaguadero,1,43%
72,2021-11-20,La Paz,Palca,1,43%
73,2021-11-20,La Paz,Collana,1,45%
74,2021-11-20,La Paz,Guaqui,1,45%
75,2021-11-20,La Paz,Puerto Acosta,1,45%
76,2021-11-20,La Paz,San Pedro De Tiquina,1,46%
77,2021-11-20,La Paz,Quime,1,47%
78,2021-11-20,La Paz,Umala,1,47%
79,2021-11-20,La Paz,Yanacachi,1,48%
80,2021-11-20,La Paz,Ixiamas,1,49%
81,2021-11-20,La Paz,Nazacara De Pacajes,1,50%
82,2021-11-20,La Paz,Viacha,1,52%
83,2021-11-20,La Paz,El Alto,1,54%
84,2021-11-20,La Paz,San Buena Ventura,1,57%
85,2021-11-20,La Paz,Achocalla,1,71%
86,2021-11-20,La Paz,La Paz,1,104%
0,2021-11-20,Potosí,San Pedro De Buena Vista,1,14%
1,2021-11-20,Potosí,Tinguipaya,1,16%
2,2021-11-20,Potosí,Chuquihuta Ayllu Jucumani,1,21%
3,2021-11-20,Potosí,Acacio,1,22%
4,2021-11-20,Potosí,Colquechaca,1,22%
5,2021-11-20,Potosí,Pocoata,1,23%
6,2021-11-20,Potosí,Belen De Urmiri,1,24%
7,2021-11-20,Potosí,Mojinete,1,24%
8,2021-11-20,Potosí,San Antonio De Esmoruco,1,27%
9,2021-11-20,Potosí,Toro Toro,1,27%
10,2021-11-20,Potosí,Ravelo,1,29%
11,2021-11-20,Potosí,Ckochas,1,30%
12,2021-11-20,Potosí,Chayanta,1,31%
13,2021-11-20,Potosí,Puna,1,31%
14,2021-11-20,Potosí,Ocuri,1,32%
15,2021-11-20,Potosí,Tacobamba,1,34%
16,2021-11-20,Potosí,Llica,1,36%
17,2021-11-20,Potosí,Porco,1,36%
18,2021-11-20,Potosí,Tomave,1,36%
19,2021-11-20,Potosí,San P.De Quemes,1,37%
20,2021-11-20,Potosí,Uncia,1,37%
21,2021-11-20,Potosí,Betanzos,1,39%
22,2021-11-20,Potosí,San P. De Lipez,1,39%
23,2021-11-20,Potosí,Arampampa,1,40%
24,2021-11-20,Potosí,Sacaca,1,40%
25,2021-11-20,Potosí,Yocalla,1,40%
26,2021-11-20,Potosí,Cotagaita,1,41%
27,2021-11-20,Potosí,Chaqui,1,42%
28,2021-11-20,Potosí,"Caiza ""D""",1,46%
29,2021-11-20,Potosí,Vitichi,1,51%
30,2021-11-20,Potosí,Caripuyo,1,52%
31,2021-11-20,Potosí,Llallagua,1,58%
32,2021-11-20,Potosí,Tahua,1,58%
33,2021-11-20,Potosí,Villazon,1,68%
34,2021-11-20,Potosí,"Colcha ""K""",1,70%
35,2021-11-20,Potosí,Uyuni,1,70%
36,2021-11-20,Potosí,San Agustin,1,78%
37,2021-11-20,Potosí,Potosí,1,79%
38,2021-11-20,Potosí,Tupiza,1,88%
39,2021-11-20,Potosí,Atocha,1,93%
0,2021-11-20,Oruro,Cruz De Machacamarca,1,6%
1,2021-11-20,Oruro,Escara,1,9%
2,2021-11-20,Oruro,Todos Santos,1,17%
3,2021-11-20,Oruro,El Choro,1,18%
4,2021-11-20,Oruro,Esmeralda,1,21%
5,2021-11-20,Oruro,Chipaya,1,22%
6,2021-11-20,Oruro,Carangas,1,23%
7,2021-11-20,Oruro,Santiago De Huari,1,27%
8,2021-11-20,Oruro,Toledo,1,29%
9,2021-11-20,Oruro,Salinas De Garci Mendoza,1,31%
10,2021-11-20,Oruro,La Rivera,1,33%
11,2021-11-20,Oruro,Santuario De Quillacas,1,40%
12,2021-11-20,Oruro,Corque,1,41%
13,2021-11-20,Oruro,Sabaya,1,41%
14,2021-11-20,Oruro,Andamarca,1,42%
15,2021-11-20,Oruro,Belen De Andamarca,1,43%
16,2021-11-20,Oruro,Coipasa,1,43%
17,2021-11-20,Oruro,Challapata,1,45%
18,2021-11-20,Oruro,Turco,1,47%
19,2021-11-20,Oruro,Yunguyo De Litoral,1,47%
20,2021-11-20,Oruro,Poopo,1,48%
21,2021-11-20,Oruro,Choque Cota,1,49%
22,2021-11-20,Oruro,Caracollo,1,50%
23,2021-11-20,Oruro,Eucaliptus,1,53%
24,2021-11-20,Oruro,Pampa Aullagas,1,53%
25,2021-11-20,Oruro,Pazña,1,53%
26,2021-11-20,Oruro,Totora(Orr),1,54%
27,2021-11-20,Oruro,Soracachi,1,55%
28,2021-11-20,Oruro,Huayllamarca,1,61%
29,2021-11-20,Oruro,Huanuni,1,63%
30,2021-11-20,Oruro,Machacamarca,1,64%
31,2021-11-20,Oruro,Curahuara De Carangas,1,67%
32,2021-11-20,Oruro,Oruro,1,81%
33,2021-11-20,Oruro,Antequera,1,86%
34,2021-11-20,Oruro,Huachacalla,1,99%
0,2021-11-20,Santa Cruz,Pailon,2,18%
1,2021-11-20,Santa Cruz,Yapacani,2,21%
2,2021-11-20,Santa Cruz,San Jose De Chiquitos,2,26%
3,2021-11-20,Santa Cruz,El Puente(Stc),2,29%
4,2021-11-20,Santa Cruz,San Julian,2,29%
5,2021-11-20,Santa Cruz,Ascencion De Guarayos,2,32%
6,2021-11-20,Santa Cruz,La Guardia,2,32%
7,2021-11-20,Santa Cruz,Charagua,2,34%
8,2021-11-20,Santa Cruz,Santa Rosa Del Sara,2,34%
9,2021-11-20,Santa Cruz,Cuatro Cañadas,2,36%
10,2021-11-20,Santa Cruz,Urubicha,2,36%
11,2021-11-20,Santa Cruz,Fernandez Alonso,2,37%
12,2021-11-20,Santa Cruz,Warnes,2,37%
13,2021-11-20,Santa Cruz,Saipina,2,41%
14,2021-11-20,Santa Cruz,San Pedro,2,42%
15,2021-11-20,Santa Cruz,Pampa Grande,2,43%
16,2021-11-20,Santa Cruz,San Carlos,2,45%
17,2021-11-20,Santa Cruz,Mineros,2,51%
18,2021-11-20,Santa Cruz,Cabezas,2,52%
19,2021-11-20,Santa Cruz,San Antonio De Lomerio,2,52%
20,2021-11-20,Santa Cruz,San Juan De Yapacani,2,52%
21,2021-11-20,Santa Cruz,Mairana,2,54%
22,2021-11-20,Santa Cruz,Montero,2,55%
23,2021-11-20,Santa Cruz,Quirusillas,2,55%
24,2021-11-20,Santa Cruz,Gutierrez,2,56%
25,2021-11-20,Santa Cruz,Postrer Valle,2,56%
26,2021-11-20,Santa Cruz,Trigal,2,59%
27,2021-11-20,Santa Cruz,Comarapa,2,60%
28,2021-11-20,Santa Cruz,San Javier(Stc),2,60%
29,2021-11-20,Santa Cruz,San Rafael,2,60%
30,2021-11-20,Santa Cruz,El Torno,2,63%
31,2021-11-20,Santa Cruz,Buena Vista,2,64%
32,2021-11-20,Santa Cruz,Concepcion,2,66%
33,2021-11-20,Santa Cruz,Santa Cruz de la Sierra,2,66%
34,2021-11-20,Santa Cruz,Cuevo,2,67%
35,2021-11-20,Santa Cruz,San Ignacio De Velasco,2,68%
36,2021-11-20,Santa Cruz,Carmen Rivero Torrez,2,69%
37,2021-11-20,Santa Cruz,Porongo,2,69%
38,2021-11-20,Santa Cruz,Puerto Suarez,2,70%
39,2021-11-20,Santa Cruz,San Ramon,2,70%
40,2021-11-20,Santa Cruz,Boyuibe,2,72%
41,2021-11-20,Santa Cruz,San Miguel De Velasco,2,72%
42,2021-11-20,Santa Cruz,Okinawa,2,73%
43,2021-11-20,Santa Cruz,Robore,2,73%
44,2021-11-20,Santa Cruz,Cotoca,2,74%
45,2021-11-20,Santa Cruz,Samaipata,2,74%
46,2021-11-20,Santa Cruz,Moro Moro,2,75%
47,2021-11-20,Santa Cruz,Pucara,2,75%
48,2021-11-20,Santa Cruz,Puerto Quijarro,2,77%
49,2021-11-20,Santa Cruz,General Saavedra,2,78%
50,2021-11-20,Santa Cruz,Portachuelo,2,78%
51,2021-11-20,Santa Cruz,Vallegrande,2,80%
52,2021-11-20,Santa Cruz,San Matias,2,83%
53,2021-11-20,Santa Cruz,Lagunillas,2,84%
54,2021-11-20,Santa Cruz,Colpa Belgica,2,91%
55,2021-11-20,Santa Cruz,Camiri,2,92%
0,2021-11-20,Beni,Loreto,2,15%
1,2021-11-20,Beni,San Javier(Bni),2,16%
2,2021-11-20,Beni,Exaltacion,2,17%
3,2021-11-20,Beni,San Borja,2,22%
4,2021-11-20,Beni,Reyes,2,29%
5,2021-11-20,Beni,Rurrenabaque,2,30%
6,2021-11-20,Beni,San Joaquin,2,37%
7,2021-11-20,Beni,San Andres,2,38%
8,2021-11-20,Beni,Magdalena,2,42%
9,2021-11-20,Beni,Trinidad,2,43%
10,2021-11-20,Beni,Santa Ana,2,44%
11,2021-11-20,Beni,Huaracaje,2,46%
12,2021-11-20,Beni,San Ignacio,2,49%
13,2021-11-20,Beni,Santa Rosa,2,54%
14,2021-11-20,Beni,Puerto Siles,2,55%
15,2021-11-20,Beni,Riberalta,2,55%
16,2021-11-20,Beni,San Ramon,2,56%
17,2021-11-20,Beni,Guayaramerin,2,59%
18,2021-11-20,Beni,Baures,2,73%
0,2021-11-20,Pando,Ingavi (Humaita),2,16%
1,2021-11-20,Pando,Sena,2,21%
2,2021-11-20,Pando,San Lorenzo(Pnd),2,22%
3,2021-11-20,Pando,Nuevo Manoa (Nueva Esperanza),2,28%
4,2021-11-20,Pando,San Pedro(Pnd),2,32%
5,2021-11-20,Pando,Bolpebra,2,33%
6,2021-11-20,Pando,Eureka (Santos Mercado),2,35%
7,2021-11-20,Pando,Porvenir,2,35%
8,2021-11-20,Pando,Villa Nueva (Loma Alta),2,38%
9,2021-11-20,Pando,Filadelfia,2,39%
10,2021-11-20,Pando,Puerto Gonzalo Moreno,2,39%
11,2021-11-20,Pando,Cobija,2,49%
12,2021-11-20,Pando,Nacebe (Santa Rosa Del Abuna),2,51%
13,2021-11-20,Pando,Bella Flor,2,54%
14,2021-11-20,Pando,Puerto Rico,2,62%
0,2021-11-20,Cochabamba,Tacopaya,2,24%
1,2021-11-20,Cochabamba,Vacas,2,24%
2,2021-11-20,Cochabamba,Pojo (Cbba),2,25%
3,2021-11-20,Cochabamba,Bolivar,2,27%
4,2021-11-20,Cochabamba,Vinto,2,33%
5,2021-11-20,Cochabamba,Colomi,2,34%
6,2021-11-20,Cochabamba,Sipe Sipe,2,36%
7,2021-11-20,Cochabamba,Pasorapa,2,37%
8,2021-11-20,Cochabamba,Sacaba,2,37%
9,2021-11-20,Cochabamba,Tiraque (Cbba),2,37%
10,2021-11-20,Cochabamba,Tiquipaya,2,38%
11,2021-11-20,Cochabamba,Cocapata,2,39%
12,2021-11-20,Cochabamba,Colcapirhua,2,39%
13,2021-11-20,Cochabamba,Morochata,2,39%
14,2021-11-20,Cochabamba,Sicaya,2,39%
15,2021-11-20,Cochabamba,Totora(Cbba),2,39%
16,2021-11-20,Cochabamba,Mizque,2,40%
17,2021-11-20,Cochabamba,Puerto Villarroel,2,40%
18,2021-11-20,Cochabamba,Ayopaya (V. De Independencia),2,41%
19,2021-11-20,Cochabamba,Vila Vila,2,41%
20,2021-11-20,Cochabamba,Tapacari,2,42%
21,2021-11-20,Cochabamba,Entre Rios,2,43%
22,2021-11-20,Cochabamba,Shinaota,2,43%
23,2021-11-20,Cochabamba,Villa Tunari,2,43%
24,2021-11-20,Cochabamba,Arani,2,44%
25,2021-11-20,Cochabamba,Sacabamba,2,45%
26,2021-11-20,Cochabamba,San Benito,2,45%
27,2021-11-20,Cochabamba,Villa Rivero,2,45%
28,2021-11-20,Cochabamba,Chimore,2,48%
29,2021-11-20,Cochabamba,Toco,2,48%
30,2021-11-20,Cochabamba,Capinota,2,50%
31,2021-11-20,Cochabamba,Quillacollo,2,52%
32,2021-11-20,Cochabamba,Pocona,2,53%
33,2021-11-20,Cochabamba,Arque,2,54%
34,2021-11-20,Cochabamba,Alalay,2,62%
35,2021-11-20,Cochabamba,Tacachi,2,65%
36,2021-11-20,Cochabamba,Aiquile,2,66%
37,2021-11-20,Cochabamba,Arbieto,2,66%
38,2021-11-20,Cochabamba,Cliza,2,68%
39,2021-11-20,Cochabamba,Anzaldo,2,70%
40,2021-11-20,Cochabamba,Punata,2,70%
41,2021-11-20,Cochabamba,Omereque,2,80%
42,2021-11-20,Cochabamba,Tolata,2,83%
43,2021-11-20,Cochabamba,Cochabamba,2,86%
44,2021-11-20,Cochabamba,Tarata,2,87%
45,2021-11-20,Cochabamba,Cuchumuela (V. G. Villarroel),2,92%
46,2021-11-20,Cochabamba,Santivañes,2,125%
0,2021-11-20,Chuquisaca,Presto,2,16%
1,2021-11-20,Chuquisaca,Incahuasi,2,19%
2,2021-11-20,Chuquisaca,Poroma,2,19%
3,2021-11-20,Chuquisaca,Villa Charcas,2,19%
4,2021-11-20,Chuquisaca,Tarabuco,2,20%
5,2021-11-20,Chuquisaca,Tarvita,2,25%
6,2021-11-20,Chuquisaca,Yamparaez,2,27%
7,2021-11-20,Chuquisaca,Zudañez,2,28%
8,2021-11-20,Chuquisaca,Sopachuy,2,29%
9,2021-11-20,Chuquisaca,Mojocoya,2,35%
10,2021-11-20,Chuquisaca,Icla,2,39%
11,2021-11-20,Chuquisaca,Culpina,2,41%
12,2021-11-20,Chuquisaca,San Lucas,2,41%
13,2021-11-20,Chuquisaca,Azurduy,2,44%
14,2021-11-20,Chuquisaca,Tomina,2,46%
15,2021-11-20,Chuquisaca,Las Carreras,2,48%
16,2021-11-20,Chuquisaca,Yotala,2,50%
17,2021-11-20,Chuquisaca,Alcala,2,52%
18,2021-11-20,Chuquisaca,Camataqui (C. Villa Abecia),2,52%
19,2021-11-20,Chuquisaca,El Villar,2,58%
20,2021-11-20,Chuquisaca,Camargo,2,68%
21,2021-11-20,Chuquisaca,Huacaya (Villa De Huacaya),2,69%
22,2021-11-20,Chuquisaca,Machareti,2,69%
23,2021-11-20,Chuquisaca,Villa Vaca Guzman (Muyupampa),2,72%
24,2021-11-20,Chuquisaca,Villa Serrano,2,73%
25,2021-11-20,Chuquisaca,Sucre,2,75%
26,2021-11-20,Chuquisaca,Huacareta,2,82%
27,2021-11-20,Chuquisaca,Padilla,2,83%
28,2021-11-20,Chuquisaca,Monteagudo,2,84%
0,2021-11-20,Tarija,Yunchara,2,46%
1,2021-11-20,Tarija,El Puente(Tja),2,55%
2,2021-11-20,Tarija,Entre Rios,2,61%
3,2021-11-20,Tarija,Yacuiba,2,61%
4,2021-11-20,Tarija,Bermejo,2,62%
5,2021-11-20,Tarija,Carapari,2,64%
6,2021-11-20,Tarija,Padcaya,2,64%
7,2021-11-20,Tarija,San Lorenzo(Tja),2,66%
8,2021-11-20,Tarija,Uriondo (A. Concepcion),2,66%
9,2021-11-20,Tarija,Tarija,2,69%
10,2021-11-20,Tarija,Villa Montes,2,69%
0,2021-11-20,La Paz,Ancoraimes,2,11%
1,2021-11-20,La Paz,Aucapata,2,11%
2,2021-11-20,La Paz,Caquiaviri,2,12%
3,2021-11-20,La Paz,Tito Yupanqui (Parquipujio),2,12%
4,2021-11-20,La Paz,Humanata,2,15%
5,2021-11-20,La Paz,Apolo,2,17%
6,2021-11-20,La Paz,Calacoto,2,17%
7,2021-11-20,La Paz,Gral. J.J. Perez (Charazani),2,17%
8,2021-11-20,La Paz,Combaya,2,18%
9,2021-11-20,La Paz,Santiago De Callapa,2,18%
